Season,TeamID,OrdinalRank_mean,OrdinalRank_min,OrdinalRank_max,id
2007,1379,118.33100233100232,26,185,20071379
2007,1380,304.9782608695652,205,330,20071380
2007,1381,169.16209476309226,97,260,20071381
2007,1382,284.1995192307692,124,326,20071382
2007,1383,301.9201995012469,249,330,20071383
2007,1384,313.73067331670825,177,334,20071384
2007,1385,117.39160839160839,72,200,20071385
2007,1386,110.76689976689977,66,224,20071386
2007,1387,87.15529411764706,21,184,20071387
2007,1388,144.0024154589372,64,220,20071388
2007,1389,309.3765586034913,198,333,20071389
2007,1390,49.1322505800464,8,127,20071390
2007,1391,281.8229426433915,206,326,20071391
2007,1392,258.5087281795511,141,317,20071392
2007,1393,47.25635103926097,14,103,20071393
2007,1394,94.24634146341464,23,181,20071394
2007,1395,161.76456876456876,94,273,20071395
2007,1396,138.82750582750583,41,215,20071396
2007,1397,29.525114155251142,6,107,20071397
2007,1398,245.7206982543641,105,304,20071398
2007,1399,173.17456359102243,78,254,20071399
2007,1400,35.839729119638825,6,95,20071400
2007,1401,12.457516339869281,1,67,20071401
2007,1402,304.57605985037407,223,332,20071402
2007,1403,50.43589743589744,12,96,20071403
2007,1404,305.9650872817955,200,324,20071404
2007,1405,119.83333333333333,76,273,20071405
2007,1406,156.52618453865335,76,216,20071406
2007,1407,221.31670822942644,135,288,20071407
2007,1408,169.6107226107226,94,257,20071408
2007,1409,106.1981351981352,10,185,20071409
2007,1410,253.50374064837905,108,324,20071410
2007,1411,272.2942643391521,143,332,20071411
2007,1412,107.72960372960372,45,175,20071412
2007,1413,305.83112582781456,258,334,20071413
2007,1414,171.28985507246378,104,269,20071414
2007,1415,310.26683291770576,196,333,20071415
2007,1416,105.17948717948718,2,183,20071416
2007,1417,2.9956427015250546,1,21,20071417
2007,1418,276.38653366583543,148,325,20071418
2007,1419,203.8154613466334,111,289,20071419
2007,1420,245.24688279301745,155,315,20071420
2007,1421,283.1271820448878,127,326,20071421
2007,1422,183.1995012468828,66,291,20071422
2007,1423,232.3574879227053,122,288,20071423
2007,1424,30.29032258064516,7,99,20071424
2007,1425,41.42465753424658,16,132,20071425
2007,1426,263.54613466334166,85,326,20071426
2007,1427,305.53366583541145,213,334,20071427
2007,1428,146.17482517482517,46,253,20071428
2007,1429,84.16317016317016,19,147,20071429
2007,1430,140.33665835411472,78,266,20071430
2007,1431,141.31934731934732,55,229,20071431
2007,1433,55.08212560386473,12,125,20071433
2007,1434,172.02657004830917,81,296,20071434
2007,1435,65.8367816091954,11,247,20071435
2007,1436,116.16908212560386,39,180,20071436
2007,1437,29.27738927738928,4,76,20071437
2007,1438,52.87990762124711,7,142,20071438
2007,1439,37.321917808219176,8,144,20071439
2007,1440,287.4189526184539,198,325,20071440
2007,1441,231.25436408977555,57,295,20071441
2007,1442,311.4912718204489,185,336,20071442
2007,1443,87.6159420289855,10,189,20071443
2007,1444,137.70531400966183,88,202,20071444
2007,1445,324.5904255319149,289,336,20071445
2007,1447,289.1246882793017,223,323,20071447
2007,1448,107.1958041958042,61,204,20071448
2007,1449,60.64090909090909,8,105,20071449
2007,1450,24.075892857142858,5,117,20071450
2007,1451,169.17456359102243,123,288,20071451
2007,1452,37.288990825688074,4,112,20071452
2007,1453,163.46341463414635,111,269,20071453
2007,1454,226.2170731707317,137,310,20071454
2007,1455,58.62929061784897,1,136,20071455
2007,1456,184.70324189526184,122,247,20071456
2007,1457,51.13636363636363,4,211,20071457
2007,1458,6.908496732026144,1,67,20071458
2007,1459,276.20947630922694,215,328,20071459
2007,1460,129.52657004830917,34,315,20071460
2007,1461,115.51981351981352,50,202,20071461
2007,1462,46.765116279069765,4,109,20071462
2007,1463,206.67331670822944,61,321,20071463
2007,1464,189.77057356608478,121,287,20071464
2008,1102,163.832,42,287,20081102
2008,1103,78.44,35,180,20081103
2008,1104,94.664,22,159,20081104
2008,1105,316.784,207,339,20081105
2008,1106,235.63298969072164,123,335,20081106
2008,1107,200.022,91,268,20081107
2008,1108,336.63711340206186,310,341,20081108
2008,1110,161.64742268041238,85,275,20081110
2008,1111,142.708,47,255,20081111
2008,1112,26.510679611650485,1,73,20081112
2008,1113,54.27524752475247,19,155,20081113
2008,1114,166.97938144329896,37,286,20081114
2008,1115,296.35876288659796,191,336,20081115
2008,1116,40.70238095238095,4,122,20081116
2008,1117,260.680412371134,140,330,20081117
2008,1119,251.2639175257732,193,327,20081119
2008,1120,131.464,38,235,20081120
2008,1122,153.994,58,251,20081122
2008,1123,261.634,123,336,20081123
2008,1124,35.88446215139442,11,126,20081124
2008,1125,138.196,51,239,20081125
2008,1126,306.8268041237113,226,337,20081126
2008,1127,234.14020618556702,132,334,20081127
2008,1129,108.662,49,173,20081129
2008,1130,84.502,14,197,20081130
2008,1131,247.212,138,309,20081131
2008,1132,190.516,126,288,20081132
2008,1133,102.344,35,204,20081133
2008,1135,138.4618556701031,55,249,20081135
2008,1137,215.088,58,316,20081137
2008,1138,213.738,127,295,20081138
2008,1139,20.3521897810219,5,61,20081139
2008,1140,41.29126213592233,13,104,20081140
2008,1141,174.12783505154638,85,269,20081141
2008,1142,221.988,104,290,20081142
2008,1143,59.932,7,137,20081143
2008,1144,287.9979381443299,190,334,20081144
2008,1145,312.5154639175258,167,339,20081145
2008,1146,266.09504132231405,166,317,20081146
2008,1147,244.84329896907215,124,324,20081147
2008,1148,228.3012295081967,109,330,20081148
2008,1149,315.6969072164948,235,336,20081149
2008,1150,96.082,37,236,20081150
2008,1151,138.68247422680412,68,265,20081151
2008,1152,246.63092783505155,180,317,20081152
2008,1153,116.134,37,285,20081153
2008,1154,324.30515463917527,246,341,20081154
2008,1155,23.003809523809522,3,74,20081155
2008,1156,100.9340206185567,38,280,20081156
2008,1157,259.636,176,332,20081157
2008,1158,170.73,99,220,20081158
2008,1159,200.41855670103092,102,288,20081159
2008,1160,147.706,81,229,20081160
2008,1161,236.224,89,322,20081161
2008,1162,230.03917525773196,157,319,20081162
2008,1163,26.72222222222222,4,85,20081163
2008,1164,297.95670103092783,150,339,20081164
2008,1165,124.94855967078189,30,271,20081165
2008,1166,51.606,13,96,20081166
2008,1167,303.2363238512035,190,340,20081167
2008,1168,109.532,21,206,20081168
2008,1169,105.47520661157024,30,274,20081169
2008,1170,326.1051546391753,253,340,20081170
2008,1171,287.1587628865979,183,331,20081171
2008,1172,59.84086444007858,4,195,20081172
2008,1173,48.354207436399214,5,139,20081173
2008,1174,198.0061855670103,101,323,20081174
2008,1175,250.756,114,323,20081175
2008,1176,227.936,112,331,20081176
2008,1177,128.232,35,286,20081177
2008,1178,242.296,107,324,20081178
2008,1179,23.980988593155892,3,185,20081179
2008,1180,208.984,64,306,20081180
2008,1181,5.00907441016334,1,28,20081181
2008,1182,76.7914979757085,9,242,20081182
2008,1183,325.69896907216497,234,341,20081183
2008,1184,245.43,136,311,20081184
2008,1185,197.35051546391753,98,285,20081185
2008,1186,250.714,160,304,20081186
2008,1187,222.218,126,333,20081187
2008,1189,227.288,113,289,20081189
2008,1190,164.078,91,276,20081190
2008,1191,219.394,118,293,20081191
2008,1192,268.586,148,328,20081192
2008,1193,211.29072164948454,148,306,20081193
2008,1194,237.69690721649485,137,315,20081194
2008,1195,293.4519015659955,189,341,20081195
2008,1196,46.015686274509804,1,139,20081196
2008,1197,292.344,207,338,20081197
2008,1198,263.87422680412374,197,323,20081198
2008,1199,62.35,8,161,20081199
2008,1200,160.534,68,241,20081200
2008,1201,176.648,96,248,20081201
2008,1202,301.5814432989691,192,337,20081202
2008,1203,192.396,69,294,20081203
2008,1204,120.70515463917526,43,211,20081204
2008,1205,219.606,90,321,20081205
2008,1206,77.222,21,161,20081206
2008,1207,11.415607985480944,2,75,20081207
2008,1208,107.846,20,213,20081208
2008,1209,270.70721649484534,193,325,20081209
2008,1210,79.446,13,152,20081210
2008,1211,26.973384030418252,7,68,20081211
2008,1212,328.5154639175258,206,341,20081212
2008,1214,158.864,56,316,20081214
2008,1216,225.64948453608247,166,323,20081216
2008,1217,270.074,105,320,20081217
2008,1218,213.77,71,331,20081218
2008,1219,221.68453608247424,82,309,20081219
2008,1220,223.73,82,311,20081220
2008,1221,141.24,25,274,20081221
2008,1222,64.986,23,137,20081222
2008,1223,334.0,333,335,20081223
2008,1224,323.51958762886596,242,341,20081224
2008,1225,295.84742268041236,193,330,20081225
2008,1226,271.76494845360827,193,330,20081226
2008,1227,127.72,80,208,20081227
2008,1228,90.632,12,175,20081228
2008,1229,54.364,23,129,20081229
2008,1231,18.88909090909091,4,89,20081231
2008,1232,132.212,71,234,20081232
2008,1233,234.854,161,324,20081233
2008,1234,145.958,52,257,20081234
2008,1235,122.166,65,204,20081235
2008,1236,217.62809917355372,128,294,20081236
2008,1237,85.658,34,241,20081237
2008,1238,300.486,211,335,20081238
2008,1239,212.69072164948454,124,297,20081239
2008,1240,328.22680412371136,256,342,20081240
2008,1241,184.6515463917526,53,295,20081241
2008,1242,3.5553539019963702,1,38,20081242
2008,1243,39.80077369439071,4,122,20081243
2008,1244,320.3512396694215,245,340,20081244
2008,1245,50.43625498007968,6,124,20081245
2008,1246,93.1792828685259,10,251,20081246
2008,1247,187.828,73,283,20081247
2008,1248,182.9958762886598,92,321,20081248
2008,1249,185.41030927835052,40,333,20081249
2008,1250,239.898,156,314,20081250
2008,1251,215.75463917525772,122,323,20081251
2008,1252,223.972,112,324,20081252
2008,1253,287.58,129,329,20081253
2008,1254,201.9340206185567,97,314,20081254
2008,1255,325.61237113402063,277,338,20081255
2008,1256,312.572,159,338,20081256
2008,1257,26.073863636363637,1,150,20081257
2008,1258,304.198,180,339,20081258
2008,1259,180.09690721649486,83,257,20081259
2008,1260,217.132,90,325,20081260
2008,1261,143.236,20,245,20081261
2008,1263,313.6659793814433,241,337,20081263
2008,1264,240.608,107,315,20081264
2008,1265,132.924,64,247,20081265
2008,1266,18.27239488117002,3,60,20081266
2008,1267,142.66,97,213,20081267
2008,1268,69.99,12,181,20081268
2008,1269,53.278,15,94,20081269
2008,1270,241.23092783505155,168,315,20081270
2008,1271,335.6824742268041,295,341,20081271
2008,1272,3.2268602540834848,1,31,20081272
2008,1273,272.919587628866,165,327,20081273
2008,1274,39.87819253438114,1,94,20081274
2008,1275,86.132,22,156,20081275
2008,1276,162.132,45,250,20081276
2008,1277,15.437386569872958,4,59,20081277
2008,1278,64.714,24,150,20081278
2008,1279,38.38834951456311,3,144,20081279
2008,1280,49.98210735586481,7,156,20081280
2008,1281,65.698,13,154,20081281
2008,1282,264.08865979381443,170,326,20081282
2008,1283,112.782,33,220,20081283
2008,1284,302.48,174,330,20081284
2008,1285,196.896,85,277,20081285
2008,1286,184.444,78,313,20081286
2008,1287,261.02886597938146,138,317,20081287
2008,1288,166.2824742268041,79,322,20081288
2008,1290,297.29,164,336,20081290
2008,1291,198.76907216494845,63,315,20081291
2008,1292,188.618,89,323,20081292
2008,1293,199.768,123,307,20081293
2008,1294,242.70927835051546,157,316,20081294
2008,1295,166.73346693386773,66,243,20081295
2008,1296,256.176,174,319,20081296
2008,1298,238.90721649484536,119,319,20081298
2008,1299,248.76288659793815,120,332,20081299
2008,1300,329.2916666666667,191,341,20081300
2008,1301,81.94257425742575,21,242,20081301
2008,1304,71.176,16,170,20081304
2008,1305,95.842,32,186,20081305
2008,1306,286.6845360824742,165,325,20081306
2008,1307,52.956,14,131,20081307
2008,1308,123.54,41,188,20081308
2008,1309,160.526,56,256,20081309
2008,1310,121.904,16,243,20081310
2008,1311,237.76082474226803,108,312,20081311
2008,1312,339.9607438016529,321,342,20081312
2008,1313,280.97731958762887,197,331,20081313
2008,1314,3.17967332123412,1,26,20081314
2008,1316,337.4028925619835,321,341,20081316
2008,1317,133.976,21,227,20081317
2008,1318,171.794,105,245,20081318
2008,1319,142.568,84,215,20081319
2008,1320,107.738,9,209,20081320
2008,1321,189.904,99,282,20081321
2008,1322,261.9,165,337,20081322
2008,1323,27.127167630057805,8,95,20081323
2008,1324,160.3237113402062,95,235,20081324
2008,1325,83.456,27,161,20081325
2008,1326,39.308,2,111,20081326
2008,1328,36.61,13,113,20081328
2008,1329,88.278,17,162,20081329
2008,1330,134.404,48,215,20081330
2008,1331,79.1,37,246,20081331
2008,1332,44.63565891472868,8,106,20081332
2008,1333,231.904,76,326,20081333
2008,1334,125.072,71,221,20081334
2008,1335,275.942,90,335,20081335
2008,1336,122.29,49,241,20081336
2008,1337,216.184,119,297,20081337
2008,1338,21.474953617810762,1,64,20081338
2008,1339,257.554,153,323,20081339
2008,1340,138.17525773195877,32,199,20081340
2008,1341,329.62474226804125,247,341,20081341
2008,1342,312.85087719298247,167,341,20081342
2008,1343,300.036,176,336,20081343
2008,1344,72.444,4,153,20081344
2008,1345,46.44123314065511,8,147,20081345
2008,1346,228.25979381443298,146,313,20081346
2008,1347,304.1731958762887,216,338,20081347
2008,1348,45.515625,7,142,20081348
2008,1349,284.806,143,333,20081349
2008,1350,152.584,79,278,20081350
2008,1351,127.11546391752577,58,259,20081351
2008,1352,136.36907216494845,36,278,20081352
2008,1353,184.006,83,265,20081353
2008,1354,300.9257731958763,260,333,20081354
2008,1355,274.9896694214876,171,332,20081355
2008,1356,74.43392504930966,13,227,20081356
2008,1357,196.1340206185567,102,336,20081357
2008,1358,94.306,8,212,20081358
2008,1359,271.704,130,313,20081359
2008,1360,137.418,63,208,20081360
2008,1361,76.872,15,139,20081361
2008,1362,252.226,146,307,20081362
2008,1363,216.672,152,326,20081363
2008,1364,93.22044088176352,33,170,20081364
2008,1365,156.304,60,217,20081365
2008,1366,286.9505154639175,221,338,20081366
2008,1367,308.589519650655,237,341,20081367
2008,1368,194.3958762886598,123,322,20081368
2008,1369,271.43092783505153,157,334,20081369
2008,1371,88.302,23,177,20081371
2008,1372,79.9340206185567,7,236,20081372
2008,1373,104.9156378600823,27,232,20081373
2008,1374,271.14028056112227,164,332,20081374
2008,1375,56.296,16,164,20081375
2008,1376,103.218,35,201,20081376
2008,1378,122.742,31,223,20081378
2008,1379,151.97,69,242,20081379
2008,1380,294.902,182,334,20081380
2008,1381,252.63711340206186,151,320,20081381
2008,1382,243.21443298969072,152,319,20081382
2008,1383,301.83505154639175,226,335,20081383
2008,1384,310.5505154639175,177,338,20081384
2008,1385,139.27,69,269,20081385
2008,1386,62.51503006012024,19,169,20081386
2008,1387,123.8376753507014,72,241,20081387
2008,1388,31.39770554493308,2,104,20081388
2008,1389,288.7257731958763,123,329,20081389
2008,1390,18.037105751391465,5,71,20081390
2008,1391,266.7773195876289,124,331,20081391
2008,1392,313.119587628866,203,340,20081392
2008,1393,46.01988071570577,7,106,20081393
2008,1394,261.33,110,338,20081394
2008,1395,172.108,94,262,20081395
2008,1396,86.692,15,249,20081396
2008,1397,7.8439201451905625,1,106,20081397
2008,1398,251.22474226804124,130,323,20081398
2008,1399,273.3855670103093,165,337,20081399
2008,1400,11.30852994555354,1,56,20081400
2008,1401,23.753246753246753,3,75,20081401
2008,1402,271.89072164948453,175,323,20081402
2008,1403,72.442,21,139,20081403
2008,1404,255.6762886597938,125,330,20081404
2008,1405,190.088,65,311,20081405
2008,1406,233.15257731958764,120,305,20081406
2008,1407,230.98144329896908,142,317,20081407
2008,1408,133.152,63,228,20081408
2008,1409,127.224,36,230,20081409
2008,1410,269.67835051546393,174,327,20081410
2008,1411,318.50309278350517,215,339,20081411
2008,1412,75.196,23,190,20081412
2008,1413,287.8845360824742,161,328,20081413
2008,1414,174.402,99,300,20081414
2008,1415,294.2082474226804,194,330,20081415
2008,1416,117.542,49,202,20081416
2008,1417,6.223230490018149,1,55,20081417
2008,1418,191.72164948453607,104,325,20081418
2008,1419,241.8020618556701,110,316,20081419
2008,1420,133.9319587628866,36,309,20081420
2008,1421,142.95876288659792,47,275,20081421
2008,1422,131.31546391752576,52,274,20081422
2008,1423,156.63,94,272,20081423
2008,1424,46.18363273453094,9,119,20081424
2008,1425,34.580708661417326,7,163,20081425
2008,1426,148.5785123966942,2,262,20081426
2008,1427,271.42561983471074,191,336,20081427
2008,1428,86.954,28,190,20081428
2008,1429,113.994,41,217,20081429
2008,1430,225.688,85,306,20081430
2008,1431,100.81,52,172,20081431
2008,1433,62.052,23,108,20081433
2008,1434,96.914,20,218,20081434
2008,1435,29.43462246777164,1,122,20081435
2008,1436,201.836,99,293,20081436
2008,1437,54.711832061068705,8,175,20081437
2008,1438,87.02994011976048,5,168,20081438
2008,1439,71.644,6,141,20081439
2008,1440,252.7958762886598,95,332,20081440
2008,1441,271.42474226804126,187,316,20081441
2008,1442,260.32164948453607,168,331,20081442
2008,1443,65.602,11,138,20081443
2008,1444,122.1,37,208,20081444
2008,1445,298.90909090909093,221,337,20081445
2008,1447,174.95876288659792,72,292,20081447
2008,1448,75.824,16,148,20081448
2008,1449,78.068,28,240,20081449
2008,1450,14.442831215970962,1,59,20081450
2008,1451,194.998,95,293,20081451
2008,1452,24.95617529880478,1,60,20081452
2008,1453,128.76,68,220,20081453
2008,1454,151.642,89,324,20081454
2008,1455,150.932,42,229,20081455
2008,1456,194.23505154639176,130,327,20081456
2008,1457,102.446,25,235,20081457
2008,1458,12.743494423791821,1,79,20081458
2008,1459,190.8041237113402,71,312,20081459
2008,1460,91.62,33,258,20081460
2008,1461,198.6492985971944,104,309,20081461
2008,1462,16.026119402985074,1,79,20081462
2008,1463,208.50927835051547,133,274,20081463
2008,1464,221.3278350515464,145,303,20081464
2009,1102,220.31628787878788,106,323,20091102
2009,1103,111.09280303030303,54,211,20091103
2009,1104,113.63068181818181,29,240,20091104
2009,1105,319.05692599620494,120,346,20091105
2009,1106,230.32954545454547,93,331,20091106
2009,1107,181.03787878787878,90,306,20091107
2009,1108,341.57575757575756,318,347,20091108
2009,1110,124.33333333333333,35,252,20091110
2009,1111,233.2784090909091,121,293,20091111
2009,1112,51.58601134215501,11,164,20091112
2009,1113,21.121827411167512,2,96,20091113
2009,1114,125.51515151515152,48,235,20091114
2009,1115,293.10227272727275,126,345,20091115
2009,1116,95.55909943714822,9,233,20091116
2009,1117,181.69886363636363,64,318,20091117
2009,1119,301.84090909090907,191,340,20091119
2009,1120,84.05492424242425,9,185,20091120
2009,1122,168.68560606060606,55,255,20091122
2009,1123,203.9526515151515,81,269,20091123
2009,1124,44.88586956521739,6,157,20091124
2009,1125,136.2840909090909,44,314,20091125
2009,1126,273.6306818181818,182,339,20091126
2009,1127,162.16477272727272,60,310,20091127
2009,1129,122.64583333333333,46,271,20091129
2009,1130,52.95185185185185,12,130,20091130
2009,1131,176.98863636363637,82,298,20091131
2009,1132,164.23863636363637,89,236,20091132
2009,1133,111.69507575757575,41,191,20091133
2009,1135,268.375,138,333,20091135
2009,1136,311.13686534216333,137,342,20091136
2009,1137,284.36174242424244,153,322,20091137
2009,1138,101.62310606060606,49,225,20091138
2009,1139,23.614564831261102,1,95,20091139
2009,1140,27.144712430426715,5,82,20091140
2009,1141,264.9621212121212,161,319,20091141
2009,1142,269.2121212121212,133,329,20091142
2009,1143,30.79482439926063,7,99,20091143
2009,1144,268.51704545454544,142,337,20091144
2009,1145,239.95454545454547,118,311,20091145
2009,1146,294.2746212121212,183,335,20091146
2009,1147,282.82954545454544,150,331,20091147
2009,1148,228.77272727272728,137,320,20091148
2009,1149,302.1098484848485,196,333,20091149
2009,1150,159.82386363636363,66,294,20091150
2009,1151,210.1969696969697,103,334,20091151
2009,1152,223.6818181818182,121,295,20091152
2009,1153,65.16446124763705,20,168,20091153
2009,1154,223.25,68,333,20091154
2009,1155,12.500863557858377,1,45,20091155
2009,1156,78.61931818181819,28,192,20091156
2009,1157,275.8939393939394,198,325,20091157
2009,1158,110.99810606060606,38,228,20091158
2009,1159,297.07954545454544,129,327,20091159
2009,1160,185.8465909090909,93,295,20091160
2009,1161,188.3181818181818,52,288,20091161
2009,1162,275.7462121212121,182,324,20091162
2009,1163,4.317647058823529,1,45,20091163
2009,1164,275.1155303030303,143,339,20091164
2009,1165,120.89962121212122,63,223,20091165
2009,1166,58.121212121212125,13,143,20091166
2009,1167,292.53409090909093,206,342,20091167
2009,1168,192.0965909090909,107,264,20091168
2009,1169,176.0530303030303,66,339,20091169
2009,1170,333.49810606060606,206,346,20091170
2009,1171,318.4128787878788,203,346,20091171
2009,1172,41.908438061041295,9,124,20091172
2009,1173,49.86691312384473,11,175,20091173
2009,1174,210.95454545454547,131,284,20091174
2009,1175,306.3939393939394,213,336,20091175
2009,1176,231.2840909090909,128,342,20091176
2009,1177,170.57386363636363,14,316,20091177
2009,1178,261.67045454545456,177,320,20091178
2009,1179,111.32954545454545,18,245,20091179
2009,1180,149.48863636363637,57,277,20091180
2009,1181,4.563025210084033,1,29,20091181
2009,1182,97.21401515151516,50,240,20091182
2009,1183,270.9015151515151,173,341,20091183
2009,1184,174.7064393939394,66,302,20091184
2009,1185,305.61742424242425,157,340,20091185
2009,1186,218.42424242424244,44,315,20091186
2009,1187,177.2215909090909,67,298,20091187
2009,1188,306.04912280701757,173,342,20091188
2009,1189,275.17424242424244,156,326,20091189
2009,1190,124.16098484848484,22,249,20091190
2009,1191,96.76515151515152,14,216,20091191
2009,1192,323.51704545454544,188,341,20091192
2009,1193,138.79924242424244,77,257,20091193
2009,1194,276.657196969697,127,336,20091194
2009,1195,287.2267441860465,213,333,20091195
2009,1196,35.93115942028985,4,72,20091196
2009,1197,301.54545454545456,129,344,20091197
2009,1198,246.53977272727272,170,315,20091198
2009,1199,33.93090909090909,7,214,20091199
2009,1200,310.20075757575756,173,343,20091200
2009,1201,214.3806818181818,144,333,20091201
2009,1202,327.0189393939394,220,347,20091202
2009,1203,184.69507575757575,48,271,20091203
2009,1204,249.47916666666666,56,337,20091204
2009,1205,226.03219696969697,109,301,20091205
2009,1206,79.3465909090909,25,156,20091206
2009,1207,28.99647266313933,1,122,20091207
2009,1208,165.64204545454547,66,290,20091208
2009,1209,261.8693181818182,158,332,20091209
2009,1210,113.36742424242425,22,254,20091210
2009,1211,19.281739130434783,1,107,20091211
2009,1212,335.530303030303,184,346,20091212
2009,1214,242.77272727272728,52,326,20091214
2009,1216,284.342803030303,135,336,20091216
2009,1217,233.91287878787878,115,320,20091217
2009,1218,193.375,95,308,20091218
2009,1219,313.49810606060606,175,344,20091219
2009,1220,135.04166666666666,27,228,20091220
2009,1221,199.6401515151515,83,314,20091221
2009,1222,73.87689393939394,27,189,20091222
2009,1223,320.77105831533476,192,346,20091223
2009,1224,322.3787878787879,260,343,20091224
2009,1225,179.70833333333334,113,336,20091225
2009,1226,206.0473484848485,75,309,20091226
2009,1227,128.22537878787878,45,211,20091227
2009,1228,20.5929203539823,5,74,20091228
2009,1229,61.05671077504726,8,149,20091229
2009,1231,188.83712121212122,15,305,20091231
2009,1232,230.85037878787878,86,316,20091232
2009,1233,185.95833333333334,3,271,20091233
2009,1234,84.63068181818181,33,177,20091234
2009,1235,121.2784090909091,54,237,20091235
2009,1236,230.77083333333334,152,288,20091236
2009,1237,197.1685606060606,99,290,20091237
2009,1238,263.1306818181818,144,337,20091238
2009,1239,151.47537878787878,57,315,20091239
2009,1240,210.85227272727272,28,340,20091240
2009,1241,154.54924242424244,87,278,20091241
2009,1242,23.12216404886562,1,148,20091242
2009,1243,58.56448598130841,12,308,20091243
2009,1244,316.4318181818182,140,343,20091244
2009,1245,144.1306818181818,23,237,20091245
2009,1246,46.15055762081784,9,150,20091246
2009,1247,115.91856060606061,81,231,20091247
2009,1248,298.1212121212121,154,328,20091248
2009,1249,178.10037878787878,65,298,20091249
2009,1250,210.17992424242425,73,304,20091250
2009,1251,157.5530303030303,55,342,20091251
2009,1252,239.73863636363637,75,335,20091252
2009,1253,153.19886363636363,78,324,20091253
2009,1254,243.27651515151516,133,329,20091254
2009,1255,273.1666666666667,152,338,20091255
2009,1256,212.125,81,314,20091256
2009,1257,16.164128595600676,1,156,20091257
2009,1258,324.90909090909093,144,344,20091258
2009,1259,210.84280303030303,130,312,20091259
2009,1260,183.125,79,278,20091260
2009,1261,49.257246376811594,8,153,20091261
2009,1263,277.1363636363636,125,326,20091263
2009,1264,183.9034090909091,98,300,20091264
2009,1265,245.37689393939394,150,300,20091265
2009,1266,23.528716216216218,4,93,20091266
2009,1267,157.7443181818182,86,302,20091267
2009,1268,50.88805970149254,10,102,20091268
2009,1269,150.24810606060606,37,285,20091269
2009,1270,239.0625,134,299,20091270
2009,1271,335.17992424242425,275,346,20091271
2009,1272,13.097938144329897,1,61,20091272
2009,1273,196.2310606060606,64,323,20091273
2009,1274,37.30909090909091,8,96,20091274
2009,1275,77.64015151515152,9,214,20091275
2009,1276,46.760223048327134,9,124,20091276
2009,1277,14.256323777403036,1,145,20091277
2009,1278,37.082142857142856,6,145,20091278
2009,1279,87.3030303030303,28,160,20091279
2009,1280,82.58143939393939,16,208,20091280
2009,1281,18.327956989247312,3,83,20091281
2009,1282,268.094696969697,126,333,20091282
2009,1283,159.63636363636363,51,279,20091283
2009,1284,320.0416666666667,246,342,20091284
2009,1285,187.6534090909091,97,312,20091285
2009,1286,204.46780303030303,112,328,20091286
2009,1287,203.58901515151516,90,341,20091287
2009,1288,176.5094696969697,58,283,20091288
2009,1290,327.86174242424244,162,346,20091290
2009,1291,152.52462121212122,69,240,20091291
2009,1292,150.5909090909091,59,305,20091292
2009,1293,159.53219696969697,61,292,20091293
2009,1294,236.53787878787878,132,310,20091294
2009,1295,103.53977272727273,23,340,20091295
2009,1296,289.5984848484849,214,335,20091296
2009,1298,167.9280303030303,86,269,20091298
2009,1299,272.1193181818182,163,331,20091299
2009,1300,339.6821705426357,251,347,20091300
2009,1301,85.75283018867924,21,313,20091301
2009,1304,68.6155303030303,19,214,20091304
2009,1305,114.44318181818181,56,244,20091305
2009,1306,265.782196969697,155,320,20091306
2009,1307,76.43181818181819,12,276,20091307
2009,1308,138.16666666666666,41,292,20091308
2009,1309,269.2878787878788,148,326,20091309
2009,1310,75.14772727272727,14,178,20091310
2009,1311,202.52272727272728,107,301,20091311
2009,1312,341.99810606060606,253,347,20091312
2009,1313,306.07007575757575,197,341,20091313
2009,1314,3.2672268907563025,1,27,20091314
2009,1315,288.8796296296296,197,346,20091315
2009,1316,330.875,252,346,20091316
2009,1317,155.81628787878788,69,238,20091317
2009,1318,104.95454545454545,38,211,20091318
2009,1319,252.51136363636363,150,333,20091319
2009,1320,104.17992424242425,33,251,20091320
2009,1321,60.178030303030305,7,172,20091321
2009,1322,294.15909090909093,134,340,20091322
2009,1323,48.661921708185055,6,147,20091323
2009,1324,134.6723484848485,54,237,20091324
2009,1325,147.14204545454547,16,260,20091325
2009,1326,30.82616487455197,1,111,20091326
2009,1328,8.188235294117646,1,57,20091328
2009,1329,39.83050847457627,12,113,20091329
2009,1330,132.85227272727272,58,305,20091330
2009,1331,151.42424242424244,46,313,20091331
2009,1332,146.26325757575756,50,271,20091332
2009,1333,167.92992424242425,43,331,20091333
2009,1334,136.82386363636363,77,249,20091334
2009,1335,248.56439393939394,127,315,20091335
2009,1336,66.89906542056075,24,158,20091336
2009,1337,300.6458333333333,186,342,20091337
2009,1338,3.319327731092437,1,18,20091338
2009,1339,122.9034090909091,72,257,20091339
2009,1340,114.77083333333333,51,227,20091340
2009,1341,294.875,175,338,20091341
2009,1342,223.26356589147287,96,323,20091342
2009,1343,269.77840909090907,112,331,20091343
2009,1344,75.41666666666667,36,210,20091344
2009,1345,22.614213197969544,6,110,20091345
2009,1346,263.10795454545456,151,309,20091346
2009,1347,201.39962121212122,44,338,20091347
2009,1348,61.58712121212121,23,118,20091348
2009,1349,224.0719696969697,108,305,20091349
2009,1350,134.10227272727272,73,266,20091350
2009,1351,157.97348484848484,88,256,20091351
2009,1352,156.68371212121212,56,272,20091352
2009,1353,157.3939393939394,84,277,20091353
2009,1354,289.2348484848485,166,344,20091354
