Season,DayNum,TeamID,OpponentID,FGM,Loc,Won,Score,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF,Team_Seed,Team,Team_Region,OpponentSeed,Opponents,Opponent_Region
2006,137,1277,1206,26,N,0,65,60,10,26,3,5,6,18,17,10,2,2,23,6,Michigan St,Z,11,George Mason,Z
2006,139,1314,1206,23,N,0,60,64,10,30,4,4,13,27,16,13,3,10,15,3,North Carolina,Z,11,George Mason,Z
2006,136,1375,1196,19,N,0,50,55,9,20,3,6,7,24,8,16,7,3,17,14,South Alabama,Y,3,Florida,Y
2006,154,1417,1196,22,N,0,57,61,3,17,10,14,14,26,11,12,3,1,22,2,UCLA,X,3,Florida,Y
2006,138,1454,1196,22,N,0,60,61,7,20,9,17,14,19,10,11,6,3,18,11,WI Milwaukee,Y,3,Florida,Y
2006,152,1206,1196,23,N,0,58,56,2,11,10,14,11,16,6,11,8,2,15,11,George Mason,Z,3,Florida,Y
2006,144,1207,1196,21,N,0,53,54,5,21,6,8,13,19,15,12,8,4,16,7,Georgetown,Y,3,Florida,Y
2006,146,1437,1196,18,N,0,62,73,4,23,22,27,26,14,8,6,6,6,24,1,Villanova,Y,3,Florida,Y
2006,136,1361,1231,31,N,0,83,55,10,18,11,15,10,26,15,16,7,2,19,11,San Diego St,X,6,Indiana,X
2006,136,1462,1211,21,N,0,75,51,10,28,23,33,10,21,14,8,4,1,20,14,Xavier,X,3,Gonzaga,X
2006,138,1231,1211,31,N,0,80,69,16,36,2,6,14,24,18,13,2,3,29,6,Indiana,X,3,Gonzaga,X
2006,138,1228,1449,25,N,0,64,63,5,18,9,11,10,25,15,12,4,0,28,4,Illinois,Z,5,Washington,Z
2006,136,1429,1449,25,N,0,61,51,3,13,8,10,9,26,14,22,3,2,14,12,Utah St,Z,5,Washington,Z
2006,136,1102,1228,21,N,0,69,41,13,27,14,18,1,14,15,11,7,1,13,13,Air Force,Z,4,Illinois,Z
2006,136,1393,1401,20,N,0,58,51,4,19,14,21,11,24,12,12,6,2,16,5,Syracuse,W,12,Texas A&M,W
2006,139,1301,1400,22,N,0,54,56,3,22,7,12,6,22,10,13,7,3,17,10,NC State,W,2,Texas,W
2006,137,1335,1400,17,N,0,52,53,10,27,8,13,11,10,10,8,4,1,20,15,Penn,W,2,Texas,W
2006,143,1452,1400,25,N,0,71,55,15,33,6,8,3,13,19,8,3,1,14,6,West Virginia,W,2,Texas,W
2006,138,1397,1455,27,N,0,73,67,10,29,9,13,18,20,15,10,9,7,20,2,Tennessee,Z,7,Wichita St,Z
2006,136,1371,1455,21,N,0,66,61,6,20,18,19,11,25,10,13,10,6,24,10,Seton Hall,Z,7,Wichita St,Z
2006,136,1457,1397,22,N,0,61,56,7,24,10,17,15,20,14,15,7,3,15,15,Winthrop,Z,2,Tennessee,Z
2006,143,1133,1272,20,N,0,64,60,5,16,19,27,14,21,6,17,4,3,18,13,Bradley,X,1,Memphis,X
2006,139,1137,1272,15,N,0,56,41,2,12,24,29,11,22,8,19,4,0,20,9,Bucknell,X,1,Memphis,X
2006,137,1331,1272,28,N,0,78,53,7,15,15,20,7,17,14,13,4,4,17,16,Oral Roberts,X,1,Memphis,X
2006,144,1449,1163,34,N,0,92,80,6,20,18,23,17,21,9,17,19,3,33,5,Washington,Z,1,Connecticut,Z
2006,137,1107,1163,24,N,0,59,52,4,15,7,8,8,14,12,12,11,1,14,16,SUNY Albany,Z,1,Connecticut,Z
2006,139,1246,1163,29,N,0,83,62,8,24,17,18,11,23,15,14,7,1,21,8,Kentucky,Z,1,Connecticut,Z
2006,137,1458,1112,25,N,0,75,58,10,20,15,22,12,15,19,10,4,3,17,9,Wisconsin,Y,8,Arizona,Y
2006,137,1245,1338,23,N,0,64,59,9,22,9,13,14,15,12,10,6,1,19,12,Kent,X,5,Pittsburgh,X
2006,137,1242,1133,26,N,0,73,58,7,18,14,19,11,25,11,18,12,1,25,4,Kansas,X,13,Bradley,X
2006,139,1338,1133,25,N,0,66,61,6,20,10,11,12,26,11,14,2,2,23,5,Pittsburgh,X,13,Bradley,X
2006,137,1116,1137,19,N,0,55,47,2,12,15,24,12,20,13,13,4,4,15,8,Arkansas,X,9,Bucknell,X
2006,137,1412,1246,25,N,0,64,58,5,24,9,17,13,25,17,10,5,7,20,9,UAB,Z,8,Kentucky,Z
2006,137,1293,1314,25,N,0,65,65,7,27,8,12,17,16,5,13,9,2,19,14,Murray St,Z,3,North Carolina,Z
2006,137,1172,1326,26,N,0,62,68,5,22,5,7,14,30,13,9,1,3,20,15,Davidson,Y,2,Ohio St,Y
2006,137,1143,1301,20,N,0,52,47,5,16,7,10,9,17,9,13,7,1,18,7,California,W,10,NC State,W
2006,139,1322,1452,21,N,0,54,55,6,20,6,11,17,24,13,24,7,3,24,14,Northwestern LA,W,6,West Virginia,W
2006,137,1356,1452,20,N,0,46,47,4,13,2,4,6,20,12,15,7,2,14,11,S Illinois,W,6,West Virginia,W
2006,137,1234,1322,18,N,0,63,41,6,18,21,26,9,27,10,19,4,5,17,3,Iowa,W,14,Northwestern LA,W
2007,137,1310,1242,21,N,0,67,66,2,19,23,34,16,27,9,21,12,1,17,16,Niagara,Z,1,Kansas,Z
2007,139,1246,1242,24,N,0,76,58,10,26,18,23,15,17,17,12,5,2,22,8,Kentucky,Z,1,Kansas,Z
2007,143,1356,1242,21,N,0,58,57,6,25,10,14,17,14,9,15,6,2,21,4,S Illinois,Z,1,Kansas,Z
2007,134,1197,1310,29,N,0,69,64,4,17,7,18,15,27,13,13,6,3,26,16,Florida A&M,Z,16,Niagara,Z
2007,138,1130,1207,21,N,0,55,55,6,21,7,11,16,17,9,9,6,3,17,7,Boston College,W,2,Georgetown,W
2007,136,1125,1207,20,N,0,55,56,6,26,9,17,15,15,10,12,6,1,16,15,Belmont,W,2,Georgetown,W
2007,146,1314,1207,25,N,0,84,71,5,20,29,34,21,22,15,9,5,4,19,1,North Carolina,W,2,Georgetown,W
2007,144,1435,1207,21,N,0,65,51,9,27,14,20,8,18,17,5,5,4,16,6,Vanderbilt,W,2,Georgetown,W
2007,136,1403,1130,30,N,0,75,65,7,17,8,9,11,16,11,6,4,0,15,10,Texas Tech,W,7,Boston College,W
2007,136,1172,1268,24,N,0,70,70,10,37,12,14,13,22,17,17,13,2,17,13,Davidson,Y,4,Maryland,Y
2007,144,1139,1196,20,N,0,57,50,7,19,10,13,11,14,8,9,7,0,25,5,Butler,Y,1,Florida,Y
2007,154,1326,1196,30,N,0,75,64,4,23,11,17,10,18,10,7,11,4,20,1,Ohio St,X,1,Florida,Y
2007,152,1417,1196,25,N,0,66,64,5,23,11,13,6,20,12,3,6,0,26,2,UCLA,Z,1,Florida,Y
2007,137,1238,1196,25,N,0,69,69,6,22,13,14,7,12,10,8,8,1,20,16,Jackson St,Y,1,Florida,Y
2007,146,1332,1196,27,N,0,77,58,8,22,15,16,8,16,13,13,8,2,30,3,Oregon,Y,1,Florida,Y
2007,139,1345,1196,28,N,0,67,59,5,17,6,13,11,17,15,12,12,1,23,9,Purdue,Y,1,Florida,Y
2007,136,1330,1139,18,N,0,46,55,4,20,6,7,12,22,4,11,8,4,21,12,Old Dominion,Y,5,Butler,Y
2007,138,1268,1139,23,N,0,59,49,6,11,7,15,14,23,13,17,4,8,13,4,Maryland,Y,5,Butler,Y
2007,136,1203,1435,13,N,0,44,48,3,14,15,25,14,22,6,20,3,5,16,11,G Washington,W,6,Vanderbilt,W
2007,138,1450,1435,27,N,0,74,60,7,19,13,17,9,27,16,19,10,4,16,3,Washington St,W,6,Vanderbilt,W
2007,138,1277,1314,22,N,0,67,59,8,20,15,17,11,18,15,10,5,0,27,9,Michigan St,W,1,North Carolina,W
2007,136,1184,1314,28,N,0,65,59,6,22,3,6,6,10,14,16,12,1,13,16,E Kentucky,W,1,North Carolina,W
2007,144,1425,1314,26,N,0,64,61,5,18,7,9,10,29,13,18,5,7,19,5,USC,W,1,North Carolina,W
2007,152,1207,1326,25,N,0,60,51,7,21,3,8,9,21,17,14,3,3,15,2,Georgetown,W,1,Ohio St,X
2007,136,1148,1326,19,N,0,57,53,10,26,9,10,6,21,8,12,4,3,12,16,Central Conn,X,1,Ohio St,X
2007,138,1462,1326,26,N,0,71,61,8,23,11,16,5,23,13,9,4,2,21,9,Xavier,X,1,Ohio St,X
2007,145,1272,1326,26,N,0,76,65,10,22,14,20,15,20,10,11,5,3,29,2,Memphis,X,1,Ohio St,X
2007,143,1397,1326,30,N,0,84,62,16,31,8,17,10,24,14,7,4,1,24,5,Tennessee,X,1,Ohio St,X
2007,138,1231,1417,17,N,0,49,52,5,16,10,21,13,25,8,12,4,4,19,7,Indiana,Z,2,UCLA,Z
2007,143,1338,1417,20,N,0,55,55,7,16,8,14,8,19,13,10,5,2,23,3,Pittsburgh,Z,2,UCLA,Z
2007,136,1451,1417,13,N,0,42,38,1,6,15,22,6,19,8,17,5,3,13,15,Weber St,Z,2,UCLA,Z
2007,145,1242,1417,23,N,0,55,56,4,8,5,11,14,14,17,21,17,6,19,1,Kansas,Z,2,UCLA,Z
2007,136,1211,1231,19,N,0,57,56,7,19,12,16,6,24,14,10,6,5,17,10,Gonzaga,Z,7,Indiana,Z
2007,138,1257,1401,20,N,0,69,45,5,18,24,31,8,22,5,14,3,7,28,6,Louisville,X,3,Texas A&M,X
2007,136,1335,1401,21,N,0,52,58,4,20,6,8,8,19,8,10,2,1,19,14,Penn,X,3,Texas A&M,X
2007,136,1390,1257,21,N,0,58,51,3,12,13,27,17,20,10,21,2,1,22,11,Stanford,X,6,Louisville,X
2007,136,1266,1277,15,N,0,49,47,10,29,9,15,12,17,7,15,6,4,19,8,Marquette,W,9,Michigan St,W
2007,139,1400,1425,24,N,0,68,64,7,28,13,16,11,24,10,14,3,3,27,4,Texas,W,5,USC,W
2007,137,1116,1425,21,N,0,60,57,3,20,15,20,10,16,5,11,5,3,20,12,Arkansas,W,5,USC,W
2007,136,1140,1462,29,N,0,77,67,9,19,10,13,15,21,10,10,2,2,23,8,BYU,X,9,Xavier,X
2007,137,1253,1397,32,N,0,86,65,12,21,10,14,9,19,11,13,2,3,23,12,Long Beach St,X,5,Tennessee,X
2007,139,1438,1397,18,N,0,74,48,7,26,31,36,6,23,5,12,5,5,26,4,Virginia,X,5,Tennessee,X
2007,143,1401,1272,28,N,0,64,59,3,10,5,10,12,24,14,8,4,0,20,3,Texas A&M,X,2,Memphis,X
2007,137,1317,1272,19,N,0,58,53,4,10,16,22,11,23,12,19,6,5,25,15,North Texas,X,2,Memphis,X
2007,139,1305,1272,21,N,0,62,57,5,21,15,17,10,20,16,14,5,5,22,7,Nevada,X,2,Memphis,X
2007,136,1181,1433,27,N,0,77,58,3,11,20,32,18,24,11,17,5,6,19,6,Duke,Z,11,VCU,Z
2007,136,1460,1338,23,N,0,58,69,5,20,7,12,13,17,12,8,9,1,15,14,Wright St,Z,3,Pittsburgh,Z
2007,138,1433,1338,29,N,0,79,71,7,23,14,17,15,19,13,7,9,3,22,11,VCU,Z,3,Pittsburgh,Z
2007,136,1331,1450,19,N,0,54,53,6,21,10,16,14,20,11,12,3,4,13,14,Oral Roberts,W,3,Washington St,W
2007,137,1112,1345,21,N,0,63,51,4,15,17,18,9,23,16,17,6,6,23,8,Arizona,Y,9,Purdue,Y
2007,137,1275,1332,21,N,0,56,44,7,20,7,10,3,21,10,7,1,4,15,14,Miami OH,Y,3,Oregon,Y
2007,144,1424,1332,28,N,0,72,74,9,33,7,12,19,19,13,8,8,3,21,7,UNLV,Y,3,Oregon,Y
2007,139,1457,1332,24,N,0,61,61,8,31,5,8,18,20,13,15,4,3,14,11,Winthrop,Y,3,Oregon,Y
2007,137,1437,1246,18,N,0,58,55,7,21,15,20,10,20,8,8,5,2,22,9,Villanova,Z,8,Kentucky,Z
2007,137,1221,1356,14,N,0,51,42,1,11,22,31,11,19,10,20,9,0,23,13,Holy Cross,Z,4,S Illinois,Z
2007,139,1439,1356,19,N,0,48,46,2,13,8,16,5,24,3,11,3,2,21,5,Virginia Tech,Z,4,S Illinois,Z
2007,137,1166,1305,30,N,0,71,71,3,19,8,12,11,20,12,6,10,1,17,10,Creighton,X,7,Nevada,X
2007,137,1323,1457,28,N,0,64,67,4,22,4,13,12,29,10,13,10,2,22,6,Notre Dame,Y,11,Winthrop,Y
2007,137,1210,1424,25,N,0,63,61,3,11,10,17,21,20,11,11,6,4,23,10,Georgia Tech,Y,7,UNLV,Y
2007,139,1458,1424,21,N,0,68,51,5,21,21,27,7,24,14,8,6,1,21,2,Wisconsin,Y,7,UNLV,Y
2007,137,1228,1439,19,N,0,52,45,6,17,8,15,9,28,12,21,3,1,22,12,Illinois,Z,5,Virginia Tech,Z
2007,137,1107,1438,22,N,0,57,58,8,26,5,7,12,13,16,9,2,4,19,13,SUNY Albany,X,4,Virginia,X
2007,137,1308,1400,25,N,0,67,62,7,25,10,12,16,18,14,17,5,0,22,13,New Mexico St,W,4,Texas,W
2007,137,1394,1458,20,N,0,63,46,6,12,17,25,7,27,16,17,5,5,26,15,TAM C. Christi,Y,2,Wisconsin,Y
2008,137,1291,1314,28,N,0,74,65,7,22,11,14,9,13,16,15,7,1,18,16,Mt St Mary's,W,1,North Carolina,W
2008,143,1450,1314,18,N,0,47,57,2,16,9,15,9,23,9,10,6,5,18,4,Washington St,W,1,North Carolina,W
2008,139,1116,1314,28,N,0,77,59,5,18,16,23,14,13,11,9,5,3,13,9,Arkansas,W,1,North Carolina,W
2008,145,1257,1314,29,N,0,73,55,6,19,9,16,13,14,15,19,7,5,19,3,Louisville,W,1,North Carolina,W
2008,134,1164,1291,25,N,0,60,57,4,17,6,13,8,26,9,11,2,6,22,16,Coppin St,W,16,Mt St Mary's,W
2008,138,1181,1452,19,N,0,67,50,5,22,24,32,7,20,6,13,6,3,23,2,Duke,Z,7,West Virginia,Z
2008,136,1112,1452,21,N,0,65,46,6,15,17,21,6,21,12,12,3,3,14,10,Arizona,Z,7,West Virginia,Z
2008,136,1125,1181,26,N,0,70,59,8,23,10,15,9,24,12,14,7,2,21,15,Belmont,Z,2,Duke,Z
2008,136,1245,1424,21,N,0,58,59,5,17,11,15,12,22,9,20,10,1,14,9,Kent,X,8,UNLV,X
2008,139,1373,1437,20,N,0,72,56,6,21,26,39,10,24,9,13,8,4,19,13,Siena,X,12,Villanova,X
2008,137,1155,1437,23,N,0,69,60,9,33,14,23,12,19,9,14,8,3,24,5,Clemson,X,12,Villanova,X
2008,144,1458,1172,17,N,0,56,46,8,23,14,21,14,17,9,12,2,3,13,3,Wisconsin,X,10,Davidson,X
2008,137,1211,1172,28,N,0,76,55,12,27,8,14,11,23,14,19,11,1,19,7,Gonzaga,X,10,Davidson,X
2008,139,1207,1172,26,N,0,70,41,10,18,8,17,7,23,11,20,2,3,27,2,Georgetown,X,10,Davidson,X
2008,144,1277,1272,29,N,0,74,59,5,18,11,17,11,17,18,12,2,3,28,5,Michigan St,Y,1,Memphis,Y
2008,152,1417,1272,24,N,0,63,64,4,13,11,13,12,24,8,12,6,4,17,1,UCLA,Z,1,Memphis,Y
2008,137,1426,1272,24,N,0,63,55,4,13,11,21,12,17,16,14,5,3,23,16,UT Arlington,Y,1,Memphis,Y
2008,139,1280,1272,26,N,0,74,60,8,19,14,20,11,26,9,8,2,7,23,8,Mississippi St,Y,1,Memphis,Y
2008,146,1400,1272,25,N,0,67,69,9,28,8,9,13,23,13,8,5,4,25,2,Texas,Y,1,Memphis,Y
2008,136,1340,1242,21,N,0,61,55,9,25,10,14,13,18,11,16,8,3,18,16,Portland St,X,1,Kansas,X
2008,138,1424,1242,12,N,0,56,45,5,22,27,34,9,17,6,10,6,1,20,8,UNLV,X,1,Kansas,X
2008,146,1172,1242,22,N,0,57,57,8,27,5,12,9,21,17,9,7,2,15,10,Davidson,X,1,Kansas,X
2008,154,1272,1242,25,N,0,68,62,6,22,12,19,11,17,14,13,11,3,17,1,Memphis,Y,1,Kansas,X
2008,152,1314,1242,24,N,0,66,67,5,24,13,15,13,20,7,18,7,3,14,1,North Carolina,W,1,Kansas,X
2008,144,1437,1242,21,N,0,57,59,3,17,12,18,15,15,5,14,10,2,17,12,Villanova,X,1,Kansas,X
2008,138,1243,1458,21,N,0,55,53,0,13,13,16,12,24,4,13,4,1,23,11,Kansas St,X,3,Wisconsin,X
2008,136,1168,1458,21,N,0,56,58,7,21,7,13,7,20,7,14,9,0,25,14,CS Fullerton,X,3,Wisconsin,X
2008,136,1425,1243,21,N,0,67,50,6,12,19,27,9,18,12,11,6,4,24,6,USC,X,11,Kansas St,X
2008,138,1266,1390,31,N,0,81,73,10,30,9,12,17,28,15,9,3,3,24,6,Marquette,Y,3,Stanford,Y
2008,136,1165,1390,18,N,0,53,59,8,26,9,13,10,15,7,11,8,3,17,14,Cornell,Y,3,Stanford,Y
2008,136,1246,1266,23,N,0,66,48,8,20,12,17,9,17,13,12,4,5,22,11,Kentucky,Y,6,Marquette,Y
2008,136,1331,1338,22,N,0,63,63,9,22,10,15,11,22,10,10,6,5,11,13,Oral Roberts,Y,4,Pittsburgh,Y
2008,136,1396,1277,21,N,0,61,56,6,23,13,19,11,18,13,11,7,2,12,12,Temple,Y,5,Michigan St,Y
2008,138,1338,1277,17,N,0,54,52,2,17,18,19,9,17,4,9,8,9,16,4,Pittsburgh,Y,5,Michigan St,Y
2008,138,1323,1450,13,N,0,41,53,3,17,12,13,12,26,7,13,3,3,16,5,Notre Dame,W,4,Washington St,W
2008,136,1457,1450,16,N,0,40,52,6,19,2,8,6,15,7,7,5,4,13,13,Winthrop,W,4,Washington St,W
2008,136,1206,1323,19,N,0,50,57,3,17,9,14,11,23,8,11,5,2,14,12,George Mason,W,5,Notre Dame,W
2008,138,1345,1462,26,N,0,78,67,8,21,18,23,13,24,9,10,8,4,26,6,Purdue,Z,3,Xavier,Z
2008,143,1452,1462,28,N,0,75,66,1,11,18,27,17,21,16,8,5,6,21,7,West Virginia,Z,3,Xavier,Z
2008,136,1208,1462,26,N,0,61,55,6,18,3,5,6,24,10,14,4,3,22,14,Georgia,Z,3,Xavier,Z
2008,136,1124,1345,28,N,0,79,69,8,28,15,20,16,21,11,11,9,1,15,11,Baylor,Z,6,Purdue,Z
2008,144,1390,1400,22,N,0,62,65,6,17,12,18,19,23,13,10,5,4,14,3,Stanford,Y,2,Texas,Y
2008,139,1274,1400,22,N,0,72,55,9,22,19,22,8,22,10,9,4,3,19,7,Miami FL,Y,2,Texas,Y
2008,137,1122,1400,17,N,0,54,59,6,23,14,21,18,17,10,7,4,1,19,15,Austin Peay,Y,2,Texas,Y
2008,138,1401,1417,22,N,0,49,51,2,10,3,7,10,19,12,11,2,2,15,9,Texas A&M,Z,1,UCLA,Z
2008,136,1290,1417,13,N,0,29,66,1,14,2,6,15,19,7,11,7,5,9,16,MS Valley St,Z,1,UCLA,Z
2008,145,1462,1417,21,N,0,57,58,4,19,11,16,14,14,12,9,6,1,15,3,Xavier,Z,1,UCLA,Z
2008,143,1443,1417,25,N,0,78,72,9,24,19,26,18,18,12,11,11,4,24,12,WKU,Z,1,UCLA,Z
2008,136,1140,1401,24,N,0,62,54,7,22,7,14,8,17,13,7,6,1,15,8,BYU,Z,9,Texas A&M,Z
2008,139,1360,1443,21,N,0,63,47,4,15,17,28,8,22,11,17,8,2,20,13,San Diego,Z,12,WKU,Z
2008,137,1179,1443,26,N,0,99,69,16,42,31,38,19,20,18,15,8,4,21,5,Drake,Z,12,WKU,Z
2008,137,1231,1116,28,N,0,72,64,10,24,6,12,14,16,14,10,8,3,23,8,Indiana,W,9,Arkansas,W
2008,139,1139,1397,22,N,0,71,61,9,26,18,28,15,24,11,14,11,1,25,7,Butler,W,2,Tennessee,W
2008,137,1110,1397,21,N,0,57,58,9,25,6,12,18,21,9,22,5,3,26,15,American Univ,W,2,Tennessee,W
2008,137,1375,1139,21,N,0,61,48,6,20,13,27,13,17,8,13,5,4,19,10,South Alabama,W,7,Butler,W
2008,137,1420,1207,16,N,0,47,50,8,26,7,13,9,20,8,12,12,0,16,15,UMBC,X,2,Georgetown,X
2008,137,1386,1328,24,N,0,64,49,6,14,10,14,9,15,11,12,4,0,22,11,St Joseph's PA,W,6,Oklahoma,W
2008,137,1129,1257,26,N,0,61,54,4,17,5,12,11,20,15,19,5,0,13,14,Boise St,W,3,Louisville,W
2008,139,1328,1257,15,N,0,48,47,5,18,13,19,10,18,9,16,3,3,18,6,Oklahoma,W,3,Louisville,W
2008,143,1397,1257,19,N,0,60,56,5,20,17,25,8,20,12,17,11,1,26,2,Tennessee,W,3,Louisville,W
2008,137,1332,1280,22,N,0,69,64,9,38,16,19,11,25,13,10,6,2,26,9,Oregon,Y,8,Mississippi St,Y
2008,137,1388,1274,22,N,0,64,59,8,23,12,23,10,23,15,14,3,4,20,10,St Mary's CA,Y,7,Miami FL,Y
2008,137,1163,1360,25,N,0,69,58,3,6,16,20,16,25,14,15,5,4,16,4,Connecticut,Z,13,San Diego,Z
2008,137,1435,1373,25,N,0,62,61,4,20,8,12,14,17,12,16,9,0,19,4,Vanderbilt,X,13,Siena,X
2009,137,1287,1257,20,N,0,54,52,4,11,10,14,13,14,12,20,4,1,10,16,Morehead St,Y,1,Louisville,Y
2009,144,1112,1257,24,N,0,64,63,7,24,9,13,15,17,15,14,5,1,13,12,Arizona,Y,1,Louisville,Y
2009,139,1373,1257,29,N,0,72,69,7,24,7,10,13,19,17,9,8,1,14,9,Siena,Y,1,Louisville,Y
2009,134,1106,1287,18,N,0,43,58,2,15,5,11,9,18,4,13,7,6,18,16,Alabama St,Y,16,Morehead St,Y
2009,136,1140,1401,23,N,0,66,59,7,16,13,18,7,19,15,10,11,1,20,8,BYU,Z,9,Texas A&M,Z
2009,136,1320,1345,20,N,0,56,54,7,22,9,11,9,21,13,14,6,3,20,12,Northern Iowa,Z,5,Purdue,Z
2009,138,1449,1345,28,N,0,74,67,4,12,14,19,16,24,13,9,4,3,20,4,Washington,Z,5,Purdue,Z
2009,143,1272,1281,35,N,0,91,69,3,15,18,32,15,25,16,14,8,6,25,2,Memphis,Z,3,Missouri,Z
2009,139,1266,1281,23,N,0,79,60,5,14,28,33,16,25,8,12,4,0,17,6,Marquette,Z,3,Missouri,Z
2009,137,1165,1281,23,N,0,59,64,6,21,7,12,17,23,11,9,1,0,15,14,Cornell,Z,3,Missouri,Z
2009,152,1163,1277,25,N,0,73,59,2,6,21,33,16,26,8,16,5,7,18,1,Connecticut,Z,2,Michigan St,Y
2009,144,1242,1277,24,N,0,62,53,3,12,11,13,13,24,11,19,7,4,17,3,Kansas,Y,2,Michigan St,Y
2009,146,1257,1277,18,N,0,52,47,6,16,10,18,11,18,12,12,7,5,15,1,Louisville,Y,2,Michigan St,Y
2009,137,1352,1277,25,N,0,62,61,5,17,7,13,8,20,16,6,8,7,17,15,Robert Morris,Y,2,Michigan St,Y
2009,139,1425,1277,23,N,0,69,57,1,10,22,26,12,18,10,11,10,5,21,10,USC,Y,2,Michigan St,Y
2009,136,1151,1163,17,N,0,47,66,5,25,8,10,9,25,11,19,5,2,27,16,Chattanooga,Z,1,Connecticut,Z
2009,143,1345,1163,24,N,0,60,66,6,23,6,11,9,24,12,9,7,2,26,5,Purdue,Z,1,Connecticut,Z
2009,138,1401,1163,26,N,0,66,63,3,15,11,17,12,16,17,7,3,3,21,9,Texas A&M,Z,1,Connecticut,Z
2009,145,1281,1163,32,N,0,75,76,5,18,6,12,12,20,21,6,10,1,24,3,Missouri,Z,1,Connecticut,Z
2009,136,1278,1400,22,N,0,62,54,4,13,14,19,8,22,12,12,6,2,20,10,Minnesota,W,7,Texas,W
2009,143,1181,1437,16,N,0,54,60,5,27,17,24,8,26,7,11,8,2,24,2,Duke,W,3,Villanova,W
2009,138,1417,1437,20,N,0,69,47,9,24,20,30,7,21,14,20,7,3,21,6,UCLA,W,3,Villanova,W
2009,136,1110,1437,27,N,0,67,62,10,31,3,5,7,17,16,12,8,1,24,14,American Univ,W,3,Villanova,W
2009,145,1338,1437,25,N,0,76,52,5,18,21,29,10,18,14,11,4,3,18,1,Pittsburgh,W,3,Villanova,W
2009,136,1127,1181,27,N,0,62,51,7,15,1,5,6,14,9,18,9,4,21,15,Binghamton,W,2,Duke,W
2009,138,1400,1181,25,N,0,69,50,3,12,16,25,13,23,8,15,5,3,23,7,Texas,W,2,Duke,W
2009,136,1228,1443,31,N,0,72,63,5,18,5,7,5,24,14,12,9,3,24,5,Illinois,X,12,WKU,X
2009,144,1211,1314,27,N,0,77,58,7,23,16,23,4,27,10,12,6,5,19,4,Gonzaga,X,1,North Carolina,X
2009,138,1261,1314,29,N,0,70,64,9,22,3,6,16,17,12,15,5,4,16,8,LSU,X,1,North Carolina,X
2009,136,1347,1314,22,N,0,58,80,5,17,9,14,20,28,9,18,9,6,17,16,Radford,X,1,North Carolina,X
2009,146,1328,1314,24,N,0,60,54,2,19,10,16,12,19,9,16,6,0,20,2,Oklahoma,X,1,North Carolina,X
2009,152,1437,1314,26,N,0,69,79,5,27,12,16,22,31,8,12,7,3,26,3,Villanova,W,1,North Carolina,X
2009,154,1277,1314,22,N,0,72,55,7,23,21,29,13,29,13,21,1,5,28,2,Michigan St,Y,1,North Carolina,X
2009,136,1103,1211,21,N,0,64,57,10,23,12,18,11,15,15,8,0,1,23,13,Akron,X,4,Gonzaga,X
2009,138,1443,1211,32,N,0,81,62,12,25,5,14,10,21,14,11,4,5,20,12,WKU,X,4,Gonzaga,X
2009,136,1139,1261,22,N,0,71,52,8,23,19,26,13,21,12,15,3,1,20,9,Butler,X,8,LSU,X
2009,138,1268,1272,27,N,0,70,62,5,14,11,19,11,16,9,7,8,3,17,10,Maryland,Z,2,Memphis,Z
2009,136,1169,1272,24,N,0,70,54,7,18,15,20,10,22,10,17,8,2,18,15,CS Northridge,Z,2,Memphis,Z
2009,136,1143,1268,25,N,0,71,59,7,24,14,19,14,21,12,14,2,2,22,7,California,Z,10,Maryland,Z
2009,138,1276,1328,22,N,0,63,56,10,27,9,11,14,20,12,14,5,1,23,10,Michigan,X,2,Oklahoma,X
2009,136,1288,1328,22,N,0,54,77,6,23,4,8,20,16,10,7,9,1,24,15,Morgan St,X,2,Oklahoma,X
2009,144,1393,1328,27,N,0,71,60,7,24,10,14,14,15,13,18,10,2,10,3,Syracuse,X,2,Oklahoma,X
2009,136,1155,1276,21,N,0,59,65,5,22,12,14,21,23,14,11,8,7,19,7,Clemson,X,10,Michigan,X
2009,139,1113,1393,20,N,0,67,49,13,35,14,22,7,17,17,10,2,2,17,6,Arizona St,X,3,Syracuse,X
2009,137,1372,1393,18,N,0,44,73,2,21,6,10,14,20,10,6,10,1,11,14,SF Austin,X,3,Syracuse,X
2009,136,1280,1449,20,N,0,58,58,5,18,13,19,14,21,5,17,5,5,22,13,Mississippi St,Z,4,Washington,Z
2009,136,1433,1417,20,N,0,64,49,6,15,18,25,10,21,14,12,5,4,17,11,VCU,W,6,UCLA,W
2009,139,1329,1338,26,N,0,76,54,12,28,12,12,5,16,18,9,8,1,21,8,Oklahoma St,W,1,Pittsburgh,W
2009,137,1190,1338,23,N,0,62,75,4,22,12,24,20,24,12,9,6,3,17,16,ETSU,W,1,Pittsburgh,W
2009,143,1462,1338,21,N,0,55,64,5,23,8,10,17,27,9,10,4,7,17,4,Xavier,W,1,Pittsburgh,W
2009,137,1448,1156,26,N,0,69,50,5,13,12,17,10,23,10,18,4,13,20,4,Wake Forest,Y,13,Cleveland St,Y
2009,137,1428,1112,27,N,0,71,64,8,32,9,13,16,19,16,20,7,3,22,5,Utah,Y,12,Arizona,Y
2009,139,1156,1112,22,N,0,57,59,3,23,10,14,12,18,3,11,7,1,18,13,Cleveland St,Y,12,Arizona,Y
